,ID,Brand,Model,Year,Color,Mileage,Price,Condition
43581,43582,Hyundai,Generic Model 3,2011.0,Green,186953.0,45386.0,Used
43582,43583,Audi,Generic Model 3,2014.0,Blue,168618.0,36334.0,New
43583,43584,Porsche,Generic Model 3,2017.0,Black,141780.0,42841.0,Used
43584,43585,Lexus,Generic Model 3,2010.0,Silver,110540.0,45780.0,Used
43585,43586,Chevrolet,Generic Model 2,2001.0,Silver,98569.0,49113.0,New
43586,43587,Mercedes-Benz,Generic Model 2,2016.0,Red,14416.0,48648.0,Used
43587,43588,Volkswagen,Generic Model 2,2022.0,Silver,157550.0,73080.0,New
43588,43589,Porsche,Generic Model 2,2014.0,Black,25132.0,22142.0,Used
43589,43590,Volvo,Generic Model 2,2004.0,Red,49286.0,6441.0,Used
43590,43591,Kia,Generic Model 2,2008.0,Red,132737.0,62448.0,Used
43591,43592,Toyota,Highlander,1998.0,White,1421.0,35893.0,New
43592,43593,Land Rover,Generic Model 1,2002.0,White,26598.0,58667.0,New
43593,43594,Jaguar,Generic Model 1,2016.0,Black,182208.0,18953.0,New
43594,43595,Chevrolet,Generic Model 2,2000.0,Black,36271.0,63203.0,Used
43595,43596,Kia,Generic Model 3,1997.0,Silver,167294.0,63908.0,Used
43596,43597,Ford,Explorer,2011.0,Black,94814.0,47912.0,New
43597,43598,Volvo,Generic Model 1,1992.0,White,57787.0,39844.0,New
43598,43599,Volvo,Generic Model 2,2018.0,Blue,169342.0,12588.0,Used
43599,43600,Land Rover,Generic Model 3,2008.0,Blue,81421.0,64658.0,New
43600,43601,Mercedes-Benz,Generic Model 2,1994.0,Green,104727.0,62764.0,New
43601,43602,Toyota,Prius,1997.0,Silver,177952.0,70806.0,Used
43602,43603,Volkswagen,Generic Model 1,1999.0,White,112308.0,35695.0,Used
43603,43604,Subaru,Generic Model 2,1996.0,Green,98851.0,28520.0,Used
43604,43605,Mazda,Generic Model 3,1999.0,Green,106167.0,18916.0,Used
43605,43606,Ford,Edge,1996.0,White,116826.0,17740.0,Used
43606,43607,Volkswagen,Generic Model 1,1996.0,Silver,47585.0,26948.0,Used
43607,43608,Honda,Odyssey,2006.0,Red,131694.0,21360.0,New
43608,43609,Nissan,Generic Model 2,1996.0,White,170204.0,76509.0,Used
43609,43610,Land Rover,Generic Model 3,2001.0,Black,134142.0,24641.0,New
43610,43611,Audi,Generic Model 3,2015.0,Blue,142895.0,29681.0,Used
43611,43612,BMW,Generic Model 1,1997.0,Red,147757.0,77095.0,Used
43612,43613,Porsche,Generic Model 2,1990.0,Green,192030.0,64323.0,Used
43613,43614,Volkswagen,Generic Model 3,2001.0,Silver,157422.0,28752.0,Used
43614,43615,Honda,Civic,1999.0,Green,107536.0,18947.0,Used
43615,43616,Jaguar,Generic Model 3,2011.0,Silver,15724.0,57388.0,Used
43616,43617,Chevrolet,Generic Model 2,1999.0,Black,180368.0,62135.0,New
43617,43618,Nissan,Generic Model 2,1994.0,Black,90670.0,45152.0,New
43618,43619,Honda,Pilot,2001.0,White,93590.0,13443.0,Used
43619,43620,Chevrolet,Generic Model 1,2001.0,Silver,26710.0,49098.0,New
43620,43621,Ford,Explorer,2007.0,Blue,22482.0,43103.0,Used
43621,43622,Volkswagen,Generic Model 3,2001.0,Silver,123400.0,75376.0,Used
43622,43623,Porsche,Generic Model 3,2000.0,Black,195018.0,53391.0,Used
43623,43624,Nissan,Generic Model 3,2001.0,Red,56883.0,7235.0,New
43624,43625,Land Rover,Generic Model 3,2008.0,Silver,189915.0,9983.0,New
43625,43626,Ford,Escape,2007.0,White,165695.0,22175.0,Used
43626,43627,Ford,Explorer,2007.0,Black,155502.0,29111.0,Used
43627,43628,Jaguar,Generic Model 3,1991.0,Green,147071.0,15322.0,Used
43628,43629,Audi,Generic Model 1,1994.0,Silver,187490.0,10315.0,New
43629,43630,Volkswagen,Generic Model 2,2010.0,Silver,97497.0,26743.0,New
43630,43631,Jaguar,Generic Model 1,2021.0,Green,26344.0,72898.0,New
43631,43632,Chevrolet,Generic Model 3,2022.0,Black,122086.0,27927.0,Used
43632,43633,BMW,Generic Model 3,1990.0,Red,106010.0,13255.0,New
43633,43634,Honda,Accord,2022.0,Blue,104300.0,69758.0,Used
43634,43635,Tesla,Generic Model 3,1998.0,Red,157762.0,37354.0,Used
43635,43636,Kia,Generic Model 2,2004.0,Blue,174652.0,36054.0,Used
43636,43637,Chevrolet,Generic Model 2,2014.0,Black,134237.0,56325.0,New
43637,43638,Kia,Generic Model 3,1997.0,Blue,160316.0,22104.0,Used
43638,43639,Hyundai,Generic Model 2,2005.0,Black,97234.0,70610.0,Used
43639,43640,Jeep,Generic Model 1,2014.0,Blue,166642.0,38967.0,Used
43640,43641,Mercedes-Benz,Generic Model 3,2021.0,Green,146657.0,48187.0,New
43641,43642,Toyota,Tacoma,2021.0,Red,159418.0,73065.0,Used
43642,43643,Hyundai,Generic Model 3,2021.0,White,163317.0,55872.0,New
43643,43644,Land Rover,Generic Model 1,1997.0,Green,193401.0,21268.0,New
43644,43645,Land Rover,Generic Model 3,2007.0,White,26.0,31122.0,Used
43645,43646,Mercedes-Benz,Generic Model 2,1992.0,White,52402.0,51008.0,Used
43646,43647,Volkswagen,Generic Model 3,2011.0,Green,144018.0,56563.0,Used
43647,43648,Toyota,RAV4,1991.0,Silver,150171.0,33374.0,New
43648,43649,Kia,Generic Model 3,1993.0,Green,4504.0,32909.0,Used
43649,43650,Kia,Generic Model 1,2005.0,Black,6810.0,58040.0,Used
43650,43651,Volkswagen,Generic Model 2,2019.0,Red,39307.0,19001.0,Used
43651,43652,Nissan,Generic Model 1,2004.0,Green,129277.0,47739.0,New
43652,43653,Subaru,Generic Model 2,1994.0,Black,128399.0,21556.0,New
43653,43654,Ford,F-150,2005.0,Silver,170230.0,38940.0,Used
43654,43655,Mazda,Generic Model 1,2015.0,White,118955.0,11511.0,New
43655,43656,Mercedes-Benz,Generic Model 2,2003.0,Black,52540.0,7940.0,New
43656,43657,Porsche,Generic Model 2,2004.0,Blue,4414.0,75074.0,New
43657,43658,Land Rover,Generic Model 1,2013.0,White,122322.0,55855.0,New
43658,43659,Hyundai,Generic Model 2,2002.0,Green,152880.0,12665.0,New
43659,43660,Land Rover,Generic Model 2,2019.0,Silver,78079.0,17858.0,Used
43660,43661,Volvo,Generic Model 1,1999.0,Silver,58763.0,31915.0,New
43661,43662,Audi,Generic Model 2,2006.0,Red,59850.0,71885.0,New
43662,43663,Porsche,Generic Model 3,2003.0,White,146146.0,33067.0,Used
43663,43664,Land Rover,Generic Model 2,1998.0,White,89141.0,71255.0,Used
43664,43665,Land Rover,Generic Model 2,2019.0,Red,186026.0,56237.0,New
43665,43666,Subaru,Generic Model 1,2008.0,Blue,147422.0,5497.0,New
43666,43667,Toyota,Highlander,2016.0,Silver,80203.0,73887.0,Used
43667,43668,Mercedes-Benz,Generic Model 3,2012.0,Black,103489.0,20665.0,New
43668,43669,Honda,Fit,1998.0,Green,17296.0,13628.0,Used
43669,43670,Porsche,Generic Model 2,2005.0,White,69762.0,6601.0,New
43670,43671,Lexus,Generic Model 1,2004.0,Black,109511.0,43178.0,Used
43671,43672,Honda,Fit,2009.0,Silver,34852.0,57055.0,New
43672,43673,Jeep,Generic Model 2,2002.0,Green,180590.0,18606.0,New
43673,43674,Nissan,Generic Model 2,2012.0,White,160476.0,30850.0,Used
43674,43675,Chevrolet,Generic Model 2,2005.0,Green,66106.0,52070.0,Used
43675,43676,Lexus,Generic Model 2,2016.0,Black,30790.0,9581.0,New
43676,43677,Nissan,Generic Model 3,1995.0,Black,94983.0,6045.0,Used
43677,43678,Honda,Accord,1998.0,Green,19484.0,44265.0,Used
43678,43679,Hyundai,Generic Model 2,2017.0,Blue,178782.0,73862.0,Used
43679,43680,Toyota,Camry,2019.0,Red,159906.0,25889.0,Used
43680,43681,Mercedes-Benz,Generic Model 1,2002.0,Green,108801.0,11036.0,Used
43681,43682,Toyota,Prius,1994.0,Red,24082.0,70070.0,Used
43682,43683,Ford,Focus,2003.0,Green,170977.0,62429.0,New
43683,43684,Porsche,Generic Model 2,1999.0,Blue,183015.0,15082.0,Used
43684,43685,Lexus,Generic Model 3,1994.0,Red,79939.0,74875.0,Used
43685,43686,Jaguar,Generic Model 1,2011.0,Red,128511.0,24652.0,Used
43686,43687,Mazda,Generic Model 2,2006.0,Silver,151644.0,38152.0,Used
43687,43688,Audi,Generic Model 2,1994.0,Black,17485.0,42078.0,New
43688,43689,Chevrolet,Generic Model 2,2018.0,Black,51976.0,71341.0,New
43689,43690,Jeep,Generic Model 3,1999.0,Black,94412.0,22505.0,New
43690,43691,Lexus,Generic Model 2,2018.0,White,144058.0,73327.0,Used
43691,43692,Jeep,Generic Model 1,2004.0,Red,96599.0,63845.0,New
43692,43693,Hyundai,Generic Model 2,1998.0,Black,86927.0,16141.0,New
43693,43694,Mercedes-Benz,Generic Model 1,1994.0,Blue,110526.0,46608.0,New
43694,43695,Porsche,Generic Model 1,1992.0,White,46754.0,10155.0,New
43695,43696,Ford,Focus,2000.0,Blue,56006.0,49122.0,Used
43696,43697,Tesla,Generic Model 3,2022.0,Silver,49683.0,71347.0,New
43697,43698,Mazda,Generic Model 1,2017.0,Blue,40538.0,23984.0,New
43698,43699,Ford,Edge,1994.0,White,68253.0,74310.0,Used
43699,43700,Jeep,Generic Model 3,2019.0,Silver,143155.0,53779.0,New
43700,43701,Audi,Generic Model 2,1993.0,Black,30308.0,55115.0,Used
43701,43702,Porsche,Generic Model 3,2017.0,Green,47749.0,39757.0,Used
43702,43703,Jaguar,Generic Model 1,1996.0,White,44254.0,20654.0,Used
43703,43704,Jeep,Generic Model 3,2011.0,Blue,63518.0,49887.0,Used
43704,43705,Mercedes-Benz,Generic Model 1,2020.0,Silver,98095.0,15975.0,Used
43705,43706,Porsche,Generic Model 3,1997.0,Silver,169947.0,15829.0,New
43706,43707,Land Rover,Generic Model 1,2019.0,Silver,43003.0,32914.0,New
43707,43708,Tesla,Generic Model 1,2002.0,Green,156921.0,53957.0,New
43708,43709,Subaru,Generic Model 1,1995.0,Red,68139.0,41225.0,New
43709,43710,Tesla,Generic Model 1,1998.0,White,144816.0,20948.0,New
43710,43711,Toyota,Corolla,1995.0,Green,173565.0,73086.0,New
43711,43712,Nissan,Generic Model 3,1995.0,Green,49644.0,71673.0,New
43712,43713,Porsche,Generic Model 2,1991.0,Silver,113017.0,30065.0,Used
43713,43714,Jaguar,Generic Model 1,2020.0,Silver,175077.0,78441.0,Used
43714,43715,Volvo,Generic Model 2,2011.0,Silver,103782.0,22719.0,Used
43715,43716,Audi,Generic Model 2,1994.0,Green,162306.0,42602.0,New
43716,43717,Jeep,Generic Model 2,1995.0,Blue,157559.0,11264.0,New
43717,43718,Kia,Generic Model 2,2013.0,Green,197266.0,70721.0,New
43718,43719,Volkswagen,Generic Model 2,1995.0,White,141957.0,56529.0,New
43719,43720,Jeep,Generic Model 2,2012.0,White,59106.0,6015.0,New
43720,43721,Nissan,Generic Model 1,2014.0,Red,81140.0,70807.0,Used
43721,43722,Porsche,Generic Model 2,1991.0,Blue,171773.0,54080.0,Used
43722,43723,Subaru,Generic Model 1,1999.0,Silver,69098.0,43380.0,Used
43723,43724,Volkswagen,Generic Model 2,2002.0,Black,143732.0,41619.0,Used
43724,43725,Volkswagen,Generic Model 2,2001.0,Silver,173409.0,14463.0,Used
43725,43726,Mazda,Generic Model 2,2022.0,White,41920.0,19877.0,New
43726,43727,Porsche,Generic Model 2,2016.0,Blue,115583.0,34147.0,New
43727,43728,Lexus,Generic Model 3,2001.0,Blue,37840.0,62097.0,New
43728,43729,Kia,Generic Model 3,2021.0,Blue,68247.0,47485.0,Used
43729,43730,Honda,Fit,2015.0,Silver,163968.0,50804.0,New
43730,43731,Subaru,Generic Model 3,2001.0,Black,122696.0,15713.0,Used
43731,43732,Volkswagen,Generic Model 1,1997.0,Red,99350.0,52576.0,Used
43732,43733,Lexus,Generic Model 2,2016.0,Red,110727.0,8680.0,New
43733,43734,Mercedes-Benz,Generic Model 2,2007.0,Green,117049.0,67603.0,Used
43734,43735,Jeep,Generic Model 3,2018.0,White,65225.0,24757.0,New
43735,43736,Hyundai,Generic Model 2,1995.0,Green,128811.0,72716.0,New
43736,43737,Kia,Generic Model 2,2004.0,Silver,18190.0,47204.0,New
43737,43738,Mercedes-Benz,Generic Model 1,2006.0,Red,13826.0,7386.0,New
43738,43739,Jaguar,Generic Model 1,2005.0,Green,163426.0,67910.0,New
43739,43740,Ford,Focus,1999.0,White,156789.0,56926.0,Used
43740,43741,Land Rover,Generic Model 3,2000.0,Silver,147212.0,60968.0,New
43741,43742,Mercedes-Benz,Generic Model 2,2011.0,Red,55084.0,76815.0,New
43742,43743,Mazda,Generic Model 2,2019.0,Blue,137284.0,16944.0,Used
43743,43744,Ford,F-150,2017.0,Blue,85523.0,35140.0,Used
43744,43745,Land Rover,Generic Model 2,2001.0,Blue,104217.0,74746.0,Used
43745,43746,Jeep,Generic Model 2,2021.0,Black,113614.0,32168.0,New
43746,43747,Honda,Civic,1997.0,Blue,34201.0,63221.0,New
43747,43748,Hyundai,Generic Model 3,1991.0,Red,34693.0,29792.0,New
43748,43749,Volvo,Generic Model 3,2005.0,Black,79889.0,44253.0,Used
43749,43750,Land Rover,Generic Model 2,1994.0,Red,85000.0,36144.0,Used
43750,43751,Nissan,Generic Model 1,2010.0,Silver,150542.0,26899.0,New
43751,43752,Land Rover,Generic Model 1,2001.0,Silver,183535.0,11822.0,Used
43752,43753,Jeep,Generic Model 3,2016.0,Silver,148698.0,48233.0,Used
43753,43754,Ford,Focus,1991.0,Green,45337.0,69468.0,New
43754,43755,Kia,Generic Model 1,2009.0,Silver,167196.0,61804.0,Used
43755,43756,Land Rover,Generic Model 2,2005.0,Green,141270.0,18548.0,Used
43756,43757,Tesla,Generic Model 3,2017.0,Red,138066.0,65796.0,New
43757,43758,Audi,Generic Model 2,2000.0,Green,54790.0,39608.0,New
43758,43759,Hyundai,Generic Model 1,1996.0,Red,134202.0,42856.0,Used
43759,43760,Nissan,Generic Model 1,1997.0,Red,108985.0,51102.0,New
43760,43761,Kia,Generic Model 2,2003.0,Black,159331.0,43024.0,New
43761,43762,BMW,Generic Model 3,2008.0,Black,102587.0,45077.0,Used
43762,43763,Chevrolet,Generic Model 1,1997.0,White,188500.0,36944.0,New
43763,43764,BMW,Generic Model 1,2010.0,Green,181842.0,9203.0,New
43764,43765,BMW,Generic Model 3,2014.0,Black,123260.0,18326.0,Used
43765,43766,Ford,Escape,1992.0,White,136958.0,49443.0,Used
43766,43767,Jeep,Generic Model 3,2003.0,Blue,126700.0,7595.0,Used
43767,43768,Jaguar,Generic Model 1,2003.0,Silver,115051.0,19003.0,New
43768,43769,Volvo,Generic Model 3,2006.0,Black,151710.0,35606.0,Used
43769,43770,Audi,Generic Model 1,2012.0,Red,119420.0,44410.0,Used
43770,43771,Toyota,Tacoma,2011.0,Green,160965.0,27427.0,Used
43771,43772,Lexus,Generic Model 1,1993.0,Green,11037.0,12810.0,Used
43772,43773,BMW,Generic Model 3,2000.0,Black,98716.0,9571.0,Used
43773,43774,Porsche,Generic Model 3,2012.0,Silver,112191.0,55733.0,Used
43774,43775,Jeep,Generic Model 2,1998.0,Black,17850.0,28681.0,New
43775,43776,Chevrolet,Generic Model 1,1998.0,Silver,147738.0,72092.0,Used
43776,43777,Land Rover,Generic Model 3,1993.0,Black,57252.0,36338.0,New
43777,43778,Nissan,Generic Model 2,1992.0,Silver,24426.0,67058.0,Used
43778,43779,Toyota,Prius,1991.0,Blue,54874.0,17437.0,New
43779,43780,Subaru,Generic Model 3,1992.0,Silver,15376.0,75942.0,New
43780,43781,Volvo,Generic Model 2,2019.0,Green,161758.0,16122.0,New
43781,43782,Honda,Fit,2018.0,Blue,74056.0,47943.0,Used
43782,43783,BMW,Generic Model 1,2014.0,Red,159892.0,67780.0,Used
43783,43784,Toyota,Highlander,2020.0,White,97863.0,73959.0,Used
43784,43785,Jeep,Generic Model 1,1997.0,Black,76689.0,59915.0,New
43785,43786,Toyota,Tacoma,2022.0,Red,149960.0,76610.0,New
43786,43787,Mazda,Generic Model 1,1995.0,Green,33146.0,32874.0,Used
43787,43788,Ford,Focus,2018.0,White,51448.0,15603.0,New
43788,43789,Ford,Focus,2018.0,Blue,61999.0,46651.0,New
43789,43790,Ford,Focus,1991.0,Green,70660.0,54969.0,New
43790,43791,Mazda,Generic Model 1,2009.0,Black,105073.0,25619.0,Used
43791,43792,Audi,Generic Model 3,2000.0,Black,109458.0,43110.0,New
43792,43793,Honda,Odyssey,2001.0,Silver,83315.0,27712.0,New
43793,43794,Volvo,Generic Model 3,2018.0,Silver,57587.0,72253.0,New
43794,43795,BMW,Generic Model 3,2003.0,Red,157688.0,45955.0,New
43795,43796,Honda,Accord,2009.0,White,96786.0,30851.0,Used
43796,43797,Chevrolet,Generic Model 2,2005.0,Blue,195659.0,22166.0,Used
43797,43798,Kia,Generic Model 2,2011.0,Green,154456.0,64200.0,Used
43798,43799,BMW,Generic Model 1,2004.0,Green,46890.0,18217.0,Used
43799,43800,Ford,Mustang,2000.0,Red,45298.0,28509.0,Used
43800,43801,Mazda,Generic Model 3,2007.0,Black,122809.0,66155.0,Used
43801,43802,Lexus,Generic Model 2,2008.0,White,116087.0,43171.0,Used
43802,43803,Nissan,Generic Model 1,2022.0,Black,168917.0,33071.0,New
43803,43804,Kia,Generic Model 3,2003.0,Black,139370.0,60188.0,Used
43804,43805,Jaguar,Generic Model 1,2012.0,Green,116971.0,77657.0,New
43805,43806,Volvo,Generic Model 1,1996.0,Black,79679.0,10056.0,Used
43806,43807,Tesla,Generic Model 3,1993.0,Red,165996.0,68844.0,New
43807,43808,Lexus,Generic Model 3,1997.0,Black,167177.0,51305.0,Used
43808,43809,Subaru,Generic Model 2,1995.0,White,148471.0,55218.0,Used
43809,43810,Mercedes-Benz,Generic Model 3,1997.0,Black,95287.0,16732.0,Used
43810,43811,Volvo,Generic Model 2,2002.0,Green,67821.0,21882.0,Used
43811,43812,Chevrolet,Generic Model 2,2012.0,Red,126866.0,75647.0,Used
43812,43813,Hyundai,Generic Model 2,2000.0,White,139214.0,30758.0,New
43813,43814,Mercedes-Benz,Generic Model 3,2000.0,Silver,120908.0,32689.0,Used
43814,43815,Hyundai,Generic Model 1,2005.0,Silver,103891.0,64390.0,Used
43815,43816,Kia,Generic Model 2,1993.0,Black,37478.0,28669.0,New
43816,43817,Ford,Edge,2004.0,Blue,129922.0,14452.0,New
43817,43818,Volkswagen,Generic Model 1,2014.0,Blue,115388.0,15964.0,New
43818,43819,Volkswagen,Generic Model 2,1991.0,Silver,180175.0,34308.0,Used
43819,43820,Subaru,Generic Model 1,1996.0,White,114816.0,14159.0,Used
43820,43821,BMW,Generic Model 2,1995.0,Green,21867.0,77165.0,New
43821,43822,Honda,Odyssey,2013.0,White,197638.0,57288.0,New
43822,43823,Nissan,Generic Model 3,2022.0,Green,127033.0,24115.0,New
43823,43824,Chevrolet,Generic Model 3,2009.0,White,113929.0,54041.0,New
43824,43825,Lexus,Generic Model 1,1990.0,Black,133550.0,54114.0,Used
43825,43826,Nissan,Generic Model 1,2000.0,Blue,104337.0,43864.0,New
43826,43827,Kia,Generic Model 2,2006.0,Red,30603.0,30534.0,Used
43827,43828,Kia,Generic Model 1,2008.0,White,131004.0,12585.0,Used
43828,43829,Volkswagen,Generic Model 2,1991.0,Green,36681.0,46808.0,New
43829,43830,Mazda,Generic Model 1,1991.0,Silver,17300.0,51582.0,Used
43830,43831,Jeep,Generic Model 3,2014.0,Black,100383.0,63875.0,New
43831,43832,BMW,Generic Model 3,2011.0,Red,96298.0,24392.0,Used
43832,43833,Hyundai,Generic Model 1,2010.0,Green,63583.0,77376.0,New
43833,43834,Ford,Edge,1999.0,Silver,36302.0,30539.0,New
43834,43835,Volvo,Generic Model 3,2002.0,Green,19264.0,19741.0,Used
43835,43836,Honda,CR-V,2013.0,White,133162.0,14984.0,Used
43836,43837,Porsche,Generic Model 2,1995.0,Silver,73372.0,79116.0,New
43837,43838,Audi,Generic Model 2,1991.0,Silver,9176.0,59168.0,Used
43838,43839,Mazda,Generic Model 2,2008.0,Red,29308.0,59841.0,New
43839,43840,Volvo,Generic Model 1,1992.0,Red,72739.0,63129.0,Used
43840,43841,Land Rover,Generic Model 1,2022.0,Red,52009.0,52463.0,Used
43841,43842,Jeep,Generic Model 1,2013.0,Black,111007.0,47601.0,Used
43842,43843,Ford,Escape,2022.0,White,127157.0,40843.0,New
43843,43844,BMW,Generic Model 2,2013.0,Silver,98201.0,15892.0,New
43844,43845,Chevrolet,Generic Model 3,2012.0,Silver,172175.0,26975.0,New
43845,43846,Volvo,Generic Model 3,2004.0,Blue,80873.0,37959.0,Used
43846,43847,BMW,Generic Model 1,2004.0,White,35786.0,57778.0,Used
43847,43848,Subaru,Generic Model 2,1992.0,Blue,64127.0,46214.0,Used
43848,43849,Ford,Edge,2002.0,Red,96310.0,37104.0,New
43849,43850,Tesla,Generic Model 3,2004.0,Green,95395.0,62828.0,New
43850,43851,Lexus,Generic Model 1,1990.0,Green,148601.0,46201.0,Used
43851,43852,Honda,Fit,2012.0,Silver,82779.0,60608.0,Used
43852,43853,Ford,Mustang,2020.0,Blue,114557.0,34110.0,Used
43853,43854,Lexus,Generic Model 3,2009.0,Blue,175139.0,21359.0,Used
43854,43855,Tesla,Generic Model 2,2000.0,Green,108958.0,68169.0,Used
43855,43856,Mazda,Generic Model 2,2008.0,Green,51186.0,45167.0,New
43856,43857,Hyundai,Generic Model 2,2020.0,White,128408.0,58145.0,Used
43857,43858,Lexus,Generic Model 2,2011.0,Green,162598.0,61216.0,New
43858,43859,Mazda,Generic Model 2,1990.0,Silver,30598.0,51906.0,Used
43859,43860,Nissan,Generic Model 2,1991.0,Blue,131562.0,35696.0,Used
43860,43861,Mercedes-Benz,Generic Model 1,2011.0,Silver,47422.0,74110.0,New
43861,43862,Audi,Generic Model 3,2015.0,Black,130724.0,65712.0,New
43862,43863,Jaguar,Generic Model 3,2011.0,Blue,20389.0,59188.0,Used
43863,43864,Tesla,Generic Model 2,2018.0,Black,130077.0,64101.0,New
43864,43865,Toyota,Corolla,2012.0,White,110097.0,18564.0,Used
43865,43866,Porsche,Generic Model 1,1991.0,White,116027.0,68399.0,Used
43866,43867,Porsche,Generic Model 2,2008.0,Blue,197871.0,79932.0,Used
43867,43868,Land Rover,Generic Model 3,2018.0,Red,155926.0,68526.0,Used
43868,43869,Jeep,Generic Model 2,2020.0,Red,51396.0,38136.0,New
43869,43870,Lexus,Generic Model 1,2003.0,Black,92964.0,42059.0,New
43870,43871,Chevrolet,Generic Model 2,2016.0,White,126041.0,29616.0,New
43871,43872,Jaguar,Generic Model 1,2011.0,Green,152390.0,58115.0,New
43872,43873,Jaguar,Generic Model 3,2018.0,Green,57143.0,44501.0,New
43873,43874,Volvo,Generic Model 2,2012.0,White,79547.0,47156.0,New
43874,43875,Jaguar,Generic Model 3,1998.0,Red,24005.0,45728.0,New
43875,43876,Tesla,Generic Model 2,2015.0,Black,74587.0,56056.0,Used
43876,43877,Subaru,Generic Model 2,2000.0,Silver,40887.0,36942.0,Used
43877,43878,Volkswagen,Generic Model 2,2010.0,Black,97271.0,35909.0,Used
43878,43879,Volkswagen,Generic Model 3,2001.0,Black,56830.0,61866.0,New
43879,43880,Land Rover,Generic Model 3,1991.0,Silver,126974.0,7539.0,Used
43880,43881,Honda,Civic,2009.0,Blue,74826.0,36738.0,Used
43881,43882,Nissan,Generic Model 1,2007.0,Green,180876.0,6653.0,New
43882,43883,Lexus,Generic Model 3,2016.0,Red,121729.0,35397.0,New
43883,43884,Jaguar,Generic Model 2,1996.0,Green,126600.0,41175.0,Used
43884,43885,Tesla,Generic Model 3,1999.0,White,117532.0,57560.0,Used
43885,43886,Toyota,Tacoma,1995.0,Green,72067.0,71074.0,Used
43886,43887,BMW,Generic Model 3,1990.0,Silver,189866.0,27921.0,New
43887,43888,Porsche,Generic Model 1,1992.0,White,29277.0,72024.0,Used
43888,43889,Mazda,Generic Model 3,2015.0,White,6455.0,40671.0,Used
43889,43890,Lexus,Generic Model 1,2016.0,White,27951.0,30681.0,Used
43890,43891,BMW,Generic Model 3,2005.0,Blue,103492.0,27312.0,New
43891,43892,Mercedes-Benz,Generic Model 1,2019.0,Black,8946.0,63890.0,Used
43892,43893,Mercedes-Benz,Generic Model 1,1999.0,Blue,198636.0,76217.0,New
43893,43894,Jaguar,Generic Model 3,2008.0,Black,187361.0,72731.0,Used
43894,43895,Tesla,Generic Model 1,1993.0,Silver,98196.0,8607.0,Used
43895,43896,Land Rover,Generic Model 2,1994.0,Silver,22750.0,23481.0,New
43896,43897,Subaru,Generic Model 1,1997.0,Red,73708.0,33929.0,Used
43897,43898,Audi,Generic Model 3,2021.0,Red,145432.0,70427.0,New
43898,43899,Mercedes-Benz,Generic Model 1,1990.0,Black,37990.0,13213.0,Used
43899,43900,Mazda,Generic Model 2,2018.0,Silver,183723.0,26159.0,Used
43900,43901,BMW,Generic Model 1,2006.0,White,20149.0,13693.0,New
43901,43902,Tesla,Generic Model 2,2000.0,Silver,81098.0,74757.0,New
43902,43903,Audi,Generic Model 2,2019.0,Blue,182758.0,32040.0,New
43903,43904,Nissan,Generic Model 3,1999.0,Silver,174038.0,8710.0,New
43904,43905,Chevrolet,Generic Model 2,2004.0,Silver,92482.0,28928.0,New
43905,43906,Lexus,Generic Model 2,2005.0,Green,15457.0,43517.0,Used
43906,43907,Mazda,Generic Model 2,1994.0,Silver,32471.0,45302.0,Used
43907,43908,Chevrolet,Generic Model 2,2013.0,Green,97791.0,26514.0,Used
43908,43909,Ford,Explorer,2001.0,Silver,57104.0,26738.0,New
43909,43910,Jaguar,Generic Model 3,2014.0,Red,60021.0,27737.0,Used
43910,43911,Mazda,Generic Model 1,1996.0,Red,172180.0,39968.0,Used
43911,43912,Tesla,Generic Model 3,1992.0,Green,29020.0,47180.0,Used
43912,43913,BMW,Generic Model 2,2003.0,Green,196435.0,76178.0,New
43913,43914,Lexus,Generic Model 2,1991.0,Silver,24028.0,74444.0,New
43914,43915,Mercedes-Benz,Generic Model 3,2009.0,White,180797.0,9839.0,New
43915,43916,Mercedes-Benz,Generic Model 3,2022.0,Silver,152781.0,26654.0,Used
43916,43917,Mazda,Generic Model 1,1999.0,Red,52943.0,46728.0,New
43917,43918,Toyota,Prius,2009.0,Blue,183288.0,77783.0,New
43918,43919,Nissan,Generic Model 2,2005.0,Silver,179509.0,26986.0,New
43919,43920,Chevrolet,Generic Model 1,1991.0,Red,37673.0,49380.0,New
43920,43921,Volvo,Generic Model 1,1994.0,Green,26558.0,14548.0,New
43921,43922,Lexus,Generic Model 3,2013.0,Blue,118785.0,67737.0,Used
43922,43923,Subaru,Generic Model 1,2011.0,White,65526.0,30781.0,New
43923,43924,Nissan,Generic Model 2,2021.0,White,32367.0,48238.0,New
43924,43925,Nissan,Generic Model 3,2007.0,Black,135852.0,62834.0,New
43925,43926,Porsche,Generic Model 1,2014.0,Silver,25133.0,51551.0,New
43926,43927,Tesla,Generic Model 2,2005.0,Green,185720.0,50766.0,New
43927,43928,Porsche,Generic Model 1,2014.0,Black,7492.0,50048.0,Used
43928,43929,Jaguar,Generic Model 1,1995.0,Black,88300.0,78762.0,New
43929,43930,Hyundai,Generic Model 1,2022.0,Silver,65592.0,67091.0,Used
43930,43931,Lexus,Generic Model 2,2000.0,Black,114495.0,24217.0,Used
43931,43932,Audi,Generic Model 1,2020.0,Silver,57103.0,47498.0,Used
43932,43933,Kia,Generic Model 1,2018.0,Blue,32544.0,54605.0,New
43933,43934,Volkswagen,Generic Model 2,2006.0,Blue,84096.0,52148.0,New
